TimeOfStop, SubAgency, Description, State, VehicleType, Year, Make, Color, ViolationType, Article, ContributedToAccident, Race, Gender, DriverCity, DriverState, DLState, ArrestType
16:00:00, 5th district Germantown, MINOR INFRACTION, MD, 02 - Automobile, 2012, BUICK, SILVER, Citation, Transportation Article, No, BLACK, M, GAITHERSBURG, MD, MD, A - Marked Patrol
8:00:00, 6th district Gaithersburg / Montgomery Village, LICENSE OR REGISTRATION RELATED, GA, 06 - Heavy Duty Truck, 1997, FORD, WHITE, Citation, Transportation Article, No, WHITE, M, OLD FORT, NC, NC, A - Marked Patrol
7:00:00, 6th district Gaithersburg / Montgomery Village, LICENSE OR REGISTRATION RELATED, VA, 05 - Light Duty Truck, 2004, NISS, SILVER, Citation, Transportation Article, Yes, HISPANIC, M, TEMPLE HILL, MD, MD, A - Marked Patrol
0:00:00, 6th district Gaithersburg / Montgomery Village, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2010, MERCEDES, BLACK, Citation, Transportation Article, No, BLACK, M, RESTON, VA, VA, A - Marked Patrol
14:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2006, CHEVROLET, GRAY, Citation, Transportation Article, No, BLACK, M, SILVER SPRING, MD, MD, Q - Marked Laser
12:00:00, 6th district Gaithersburg / Montgomery Village, RECKLESS DRIVING, MD, 02 - Automobile, 2003, HYUNDAI, WHITE, Citation, Transportation Article, No, WHITE, M, SHARPSBURG, MD, MD, A - Marked Patrol
19:00:00, 1st district Rockville, PLATE VIOLATION, MD, 05 - Light Duty Truck, 2006, TOYOTA, BLACK, Citation, Transportation Article, No, WHITE, F, ROCKVILLE F, MD, MD, A - Marked Patrol
2:00:00, 1st district Rockville, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2004, TOYO, GRAY, Warning, Transportation Article, No, WHITE, F, LAUREL, MD, MD, A - Marked Patrol
8:00:00, 6th district Gaithersburg / Montgomery Village, SPEEDING, MD, 05 - Light Duty Truck, 2004, GMC, GOLD, Warning, Transportation Article, No, WHITE, M, OLNEY, MD, MD, Q - Marked Laser
8:00:00, 6th district Gaithersburg / Montgomery Village, VEHICLE OR EQUIPMENT VIOLATION, MD, 02 - Automobile, 1999, FORD, RED, Warning, Transportation Article, No, WHITE, M, CLARKSBURG, MD, MD, A - Marked Patrol
8:00:00, 6th district Gaithersburg / Montgomery Village, VEHICLE OR EQUIPMENT VIOLATION, MD, 02 - Automobile, 1999, FORD, RED, Warning, Transportation Article, No, WHITE, M, CLARKSBURG, MD, MD, A - Marked Patrol
12:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1993, CHEVROLET, BLACK, Citation, Transportation Article, No, WHITE, M, SILVER SPRING, MD, MD, A - Marked Patrol
8:00:00, 6th district Gaithersburg / Montgomery Village, VEHICLE OR EQUIPMENT VIOLATION, MD, 02 - Automobile, 1999, FORD, RED, Warning, Maryland Rules, No, WHITE, M, CLARKSBURG, MD, MD, A - Marked Patrol
9:00:00, 6th district Gaithersburg / Montgomery Village, SPEEDING, MD, 03 - Station Wagon, 2012, GMC, RED, Warning, Transportation Article, No, BLACK, F, MONROVIA, MD, MD, Q - Marked Laser
7:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2004, TOYT, BLACK, Citation, Transportation Article, No, BLACK, M, RANDALLSTOWN, MD, MD, A - Marked Patrol
20:00:00, 6th district Gaithersburg / Montgomery Village, RECKLESS DRIVING, MD, 02 - Automobile, 2000, CHEV, WHITE, Citation, Transportation Article, No, HISPANIC, M, RIVERDALE, MD, MD, A - Marked Patrol
21:00:00, 6th district Gaithersburg / Montgomery Village, RECKLESS DRIVING, MD, 04 - Limousine, 2007, LINCOLN, BLACK, Citation, Transportation Article, No, BLACK, M, GAITHERSBURG, MD, MD, A - Marked Patrol
22:00:00, 6th district Gaithersburg / Montgomery Village, MINOR INFRACTION, MD, 02 - Automobile, 1991, OLDSMOBILE, MAROON, Citation, Transportation Article, Yes, BLACK, M, GERMANTOWN, MD, MD, A - Marked Patrol
8:00:00, 2nd district Bethesda, DISOBEY TRAFFIC CONTROL, MD, 02 - Automobile, 2002, MERC, WHITE, Citation, Transportation Article, No, BLACK, F, SILVER SPRING, MD, MD, A - Marked Patrol
2:00:00, 6th district Gaithersburg / Montgomery Village, LICENSE OR REGISTRATION RELATED, VA, 02 - Automobile, 2001, MITTS, BLACK, Citation, Transportation Article, No, OTHER, M, GAITHERSBURG, MD, MD, A - Marked Patrol
13:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1999, CHEVROLET, BEIGE, Citation, Transportation Article, No, WHITE, M, SILVER SPRING, MD, MD, A - Marked Patrol
16:00:00, 6th district Gaithersburg / Montgomery Village, MINOR INFRACTION, MD, 02 - Automobile, 2004, ACURA, BLACK, Warning, Transportation Article, No, HISPANIC, F, SILVER SPRING, MD, MD, A - Marked Patrol
23:00:00, 3rd district Silver Spring, RECKLESS DRIVING, MD, 02 - Automobile, 1991, ACURA, BLACK, Citation, Transportation Article, No, HISPANIC, F, BELTSVILLE, MD, MD, A - Marked Patrol
16:00:00, 6th district Gaithersburg / Montgomery Village, MINOR INFRACTION, MD, 02 - Automobile, 2004, ACURA, BLACK, Warning, Transportation Article, No, HISPANIC, F, SILVER SPRING, MD, MD, A - Marked Patrol
15:00:00, Headquarters and Special Operations, MINOR INFRACTION, MD, 05 - Light Duty Truck, 2017, JEEP, BLACK, Warning, Transportation Article, No, WHITE, F, OLNEY, MD, MD, O - Foot Patrol
16:00:00, 5th district Germantown, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2003, BMW, BLACK, Citation, Transportation Article, No, BLACK, M, WASHINGTON, DC, DC, A - Marked Patrol
9:00:00, 1st district Rockville, MINOR INFRACTION, MD, 28 - Other, 2005, KIA, SILVER, Citation, Transportation Article, No, ASIAN, F, NORTH POTOMAC, MD, MD, A - Marked Patrol
12:00:00, 1st district Rockville, MINOR INFRACTION, MD, 02 - Automobile, 2005, HONDA, GRAY, Citation, Transportation Article, No, ASIAN, M, OLNEY, MD, MD, A - Marked Patrol
1:00:00, 1st district Rockville, IMPAIRED BY DRUGS OR ALCOHOL, MD, 02 - Automobile, 2004, TOYOTA, BEIGE, Citation, Transportation Article, No, WHITE, M, COLUMBIA, MD, MD, A - Marked Patrol
7:00:00, 6th district Gaithersburg / Montgomery Village, DISOBEY TRAFFIC CONTROL, MD, 02 - Automobile, 1999, TOYOTA, TAN, Citation, Transportation Article, No, BLACK, M, ROCKVILLE, MD, MD, A - Marked Patrol
1:00:00, 1st district Rockville, SPEEDING, MD, 02 - Automobile, 2003, HONDA, TAN, Citation, Transportation Article, No, HISPANIC, F, SILVER SPRING, MD, MD, Q - Marked Laser
13:00:00, 2nd district Bethesda, MINOR INFRACTION, MD, 02 - Automobile, 2001, HOND, SILVER, Citation, Transportation Article, No, OTHER, M, KENSINGTON, MD, MD, A - Marked Patrol
5:00:00, 6th district Gaithersburg / Montgomery Village, RECKLESS DRIVING, MD, 02 - Automobile, 2007, HONDA, BLACK, Citation, Transportation Article, No, OTHER, F, BELTSVILLE, MD, MD, A - Marked Patrol
10:00:00, 4th district Wheaton, SPEEDING, VA, 02 - Automobile, 2005, JEEP, BLACK, Citation, Transportation Article, No, WHITE, M, OLNEY, MD, MD, Q - Marked Laser
21:00:00, 5th district Germantown, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2005, LEXUS, BLACK, Citation, Transportation Article, No, ASIAN, M, SILVER SPRING, MD, MD, E - Marked Stationary Radar
14:00:00, 2nd district Bethesda, SPEEDING, VA, 02 - Automobile, 1998, CHEVROLET, GOLD, Citation, Transportation Article, No, BLACK, M, TAKOMA PARK, MD, MD, A - Marked Patrol
18:00:00, 3rd district Silver Spring, ACCIDENT RELATED, MD, 02 - Automobile, 2000, VOLVO, BLACK, Citation, Transportation Article, No, WHITE, F, KENSINGTON, MD, MD, A - Marked Patrol
12:00:00, 6th district Gaithersburg / Montgomery Village, DISOBEY TRAFFIC CONTROL, MD, 02 - Automobile, 2004, INFI, BLACK, Citation, Transportation Article, No, HISPANIC, M, DERWOOD, MD, MD, A - Marked Patrol
15:00:00, Headquarters and Special Operations, MINOR INFRACTION, MD, 02 - Automobile, 2018, ACURA, SILVER, Warning, Transportation Article, No, WHITE, F, SILVER SPRING, MD, MD, O - Foot Patrol
8:00:00, 2nd district Bethesda, DISOBEY TRAFFIC CONTROL, MD, 02 - Automobile, 2005, CHRY, WHITE, Citation, Transportation Article, No, BLACK, F, HILLCREST HEIGHTS, MD, MD, A - Marked Patrol
1:00:00, 4th district Wheaton, RECKLESS DRIVING, MD, 02 - Automobile, 2003, NISS, SILVER, Citation, Transportation Article, No, HISPANIC, F, SILVER SPRING, MD, MD, A - Marked Patrol
7:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2007, NISSAN, BLUE, Citation, Transportation Article, No, HISPANIC, M, COLLEGE PARK, MD, MD, Q - Marked Laser
10:00:00, 6th district Gaithersburg / Montgomery Village, MINOR INFRACTION, MD, 02 - Automobile, 1992, TOYO, SILVER, Citation, Transportation Article, No, WHITE, M, GAITHERSBURG, MD, MD, A - Marked Patrol
15:00:00, Headquarters and Special Operations, MINOR INFRACTION, DC, 02 - Automobile, 2002, BMW, SILVER, Warning, Transportation Article, No, BLACK, M, WASHINGTON, DC, DC, A - Marked Patrol
16:00:00, 1st district Rockville, PHONE RELATED, MD, 02 - Automobile, 2006, LNDR, BLACK, Warning, Transportation Article, No, BLACK, M, BROOKEVILLE, MD, MD, A - Marked Patrol
1:00:00, 5th district Germantown, IMPAIRED BY DRUGS OR ALCOHOL, MD, 02 - Automobile, 2007, FORD, RED, Citation, Transportation Article, No, WHITE, M, GERMANTOWN, MD, MD, Q - Marked Laser
16:00:00, 2nd district Bethesda, DISOBEY TRAFFIC CONTROL, MD, 02 - Automobile, 2006, FORD, WHITE, Citation, Transportation Article, No, WHITE, M, BETHESDA, MD, MD, A - Marked Patrol
1:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, VA, 02 - Automobile, 2001, CHEVRLETE, MAROON, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, B - Unmarked Patrol
13:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1998, TOYT, BEIGE, Citation, Transportation Article, No, BLACK, M, SILVER SPRING, MD, FL, A - Marked Patrol
17:00:00, 3rd district Silver Spring, MINOR INFRACTION, MD, 02 - Automobile, 2006, ACUR, GREEN, Citation, Transportation Article, Yes, WHITE, F, BETHESDA, MD, MD, A - Marked Patrol
10:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2011, MISS, GRAY, Warning, Transportation Article, No, BLACK, M, WASHINGTON, DC, DC, Q - Marked Laser
14:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2012, LINC, BLUE, Warning, Transportation Article, No, WHITE, F, SPENCERVILLE, MD, MD, Q - Marked Laser
11:00:00, 1st district Rockville, PLATE VIOLATION, MD, 02 - Automobile, 1999, FORD, MAROON, Citation, Transportation Article, No, WHITE, M, GERMANTOWN, MD, MD, A - Marked Patrol
14:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1994, JEEP, RED, Citation, Transportation Article, No, BLACK, M, HYATTSVILLE, MD, MD, A - Marked Patrol
22:00:00, 4th district Wheaton, RECKLESS DRIVING, MD, 02 - Automobile, 2013, NISSAN, BLACK, Warning, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
9:00:00, Headquarters and Special Operations, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2005, HONDA, BLUE, Citation, Transportation Article, No, HISPANIC, M, HYATTSVILLE, MD, MD, A - Marked Patrol
19:00:00, 4th district Wheaton, PHONE RELATED, MD, 02 - Automobile, 2010, HOND, GRAY, Warning, Transportation Article, No, ASIAN, M, ROCKVILLE, MD, MD, A - Marked Patrol
22:00:00, 1st district Rockville, PLATE VIOLATION, MD, 01 - Motorcycle, 2002, KIA, GRAY, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
23:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 03 - Station Wagon, 2003, CHEVROLET, GREEN, Citation, Transportation Article, No, BLACK, M, HYATTSVILLE, MD, MD, A - Marked Patrol
18:00:00, 5th district Germantown, SPEEDING, MD, 02 - Automobile, 2013, TOYOTA, BLACK, Citation, Transportation Article, No, OTHER, M, GAITHERSBURG, MD, MD, A - Marked Patrol
21:00:00, 5th district Germantown, SPEEDING, MD, 02 - Automobile, 2011, MERCEDEZ, GREEN, Citation, Transportation Article, No, WHITE, M, MIDDLETOWN, MD, MD, A - Marked Patrol
1:00:00, 5th district Germantown, IMPAIRED BY DRUGS OR ALCOHOL, MD, 02 - Automobile, 2013, BMW, SILVER, Citation, Transportation Article, No, BLACK, M, GAITHERSBURG, MD, MD, A - Marked Patrol
20:00:00, 4th district Wheaton, VEHICLE OR EQUIPMENT VIOLATION, VA, 02 - Automobile, 2000, MAZDA, RED, Citation, Transportation Article, No, HISPANIC, M, SPRINGFIELD, VA, XX, A - Marked Patrol
9:00:00, 2nd district Bethesda, MINOR INFRACTION, MD, 05 - Light Duty Truck, 2002, TOYOTA, BLACK, Citation, Transportation Article, No, WHITE, M, CHEVY CHASE, MD, MD, A - Marked Patrol
23:00:00, 3rd district Silver Spring, DISOBEY TRAFFIC CONTROL, MD, 02 - Automobile, 2013, NISSAN, GRAY, Citation, Transportation Article, No, BLACK, M, LAUREL, MD, MD, A - Marked Patrol
14:00:00, 4th district Wheaton, DISOBEY TRAFFIC CONTROL, MD, 02 - Automobile, 2015, NISSAN, WHITE, Warning, Transportation Article, No, BLACK, F, SILVER SPRING, MD, MD, A - Marked Patrol
14:00:00, 4th district Wheaton, DISOBEY TRAFFIC CONTROL, MD, 02 - Automobile, 2009, INFINITI, SILVER, Warning, Transportation Article, No, BLACK, M, ROCKVILLE, MD, MD, A - Marked Patrol
22:00:00, 5th district Germantown, DISOBEY TRAFFIC CONTROL, MD, 02 - Automobile, 2010, HYUN, WHITE, Citation, Transportation Article, No, WHITE, M, GERMANTOWN, MD, MD, A - Marked Patrol
14:00:00, 4th district Wheaton, SPEEDING, MD, 05 - Light Duty Truck, 2015, FORD, WHITE, Warning, Transportation Article, No, WHITE, M, SILVER SPRING, MD, MD, A - Marked Patrol
10:00:00, 5th district Germantown, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2010, HONDA, SILVER, Citation, Transportation Article, No, BLACK, F, BOYDS, MD, MD, A - Marked Patrol
3:00:00, Headquarters and Special Operations, VEHICLE OR EQUIPMENT VIOLATION, MD, 02 - Automobile, 2002, MERCEDES, SILVER, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
13:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2004, NISS, BLACK, Citation, Transportation Article, No, BLACK, M, SILVER SPRING, MD, FL, A - Marked Patrol
10:00:00, 3rd district Silver Spring, DISOBEY TRAFFIC CONTROL, DC, 02 - Automobile, 2002, HONDA, SILVER, Citation, Transportation Article, No, BLACK, M, WASHINGTON, DC, DC, A - Marked Patrol
12:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, DE, 02 - Automobile, 2010, BUICK, SILVER, Citation, Transportation Article, No, BLACK, F, LAUREL, MD, MD, A - Marked Patrol
15:00:00, 2nd district Bethesda, DISOBEY TRAFFIC CONTROL, VA, 02 - Automobile, 2010, NISSAN, WHITE, Citation, Transportation Article, No, OTHER, F, STERLING, VA, UT, A - Marked Patrol
17:00:00, 4th district Wheaton, IMPAIRED BY DRUGS OR ALCOHOL, MD, 05 - Light Duty Truck, 1999, FORD, WHITE, Citation, Transportation Article, Yes, BLACK, M, COLLEGE PARK, MD, MD, A - Marked Patrol
1:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2007, FORD, SILVER, Citation, Transportation Article, No, BLACK, M, SILVER SPRING, MD, MD, A - Marked Patrol
2:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1998, HONDA, BLACK, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
18:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 28 - Other, 2005, DODGE, BLUE, Citation, Transportation Article, No, HISPANIC, M, ADELPHI, MD, MD, A - Marked Patrol
14:00:00, 4th district Wheaton, MINOR INFRACTION, MD, 05 - Light Duty Truck, 2015, FORD, WHITE, Warning, Transportation Article, No, WHITE, M, SILVER SPRING, MD, MD, A - Marked Patrol
19:00:00, 5th district Germantown, DISOBEY TRAFFIC CONTROL, MD, 02 - Automobile, 2006, VW, BLACK, Citation, Transportation Article, No, BLACK, F, BOYDS, MD, MD, A - Marked Patrol
16:00:00, 2nd district Bethesda, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1997, CHEV, BEIGE, Citation, Transportation Article, No, WHITE, M, NORTH POTOMAC, MD, MD, A - Marked Patrol
19:00:00, 5th district Germantown, LICENSE OR REGISTRATION RELATED, MD, 05 - Light Duty Truck, 2010, FORD, BLACK, Citation, Transportation Article, No, WHITE, M, GAITHERSBURG, MD, MD, A - Marked Patrol
11:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2004, CHEV, BLUE, Citation, Transportation Article, No, BLACK, F, SILVER SPRING, MD, MD, A - Marked Patrol
11:00:00, 5th district Germantown, IMPAIRED BY DRUGS OR ALCOHOL, MD, 02 - Automobile, 2012, SUBURU, BLUE, Citation, Transportation Article, No, WHITE, M, HAGERSTOWN, MD, MD, A - Marked Patrol
14:00:00, 4th district Wheaton, DISOBEY TRAFFIC CONTROL, MD, 02 - Automobile, 2007, HOND, SILVER, Warning, Transportation Article, No, BLACK, F, SILVER SPRING, MD, MD, A - Marked Patrol
12:00:00, 6th district Gaithersburg / Montgomery Village, SPEEDING, MD, 02 - Automobile, 2004, NISSAN, GRAY, Citation, Transportation Article, No, BLACK, M, GAITHERSBURG, MD, MD, A - Marked Patrol
16:00:00, 4th district Wheaton, SPEEDING, MD, 02 - Automobile, 2000, BMW, BLUE, Citation, Transportation Article, No, BLACK, M, JESSUP, MD, MD, A - Marked Patrol
2:00:00, 4th district Wheaton, SPEEDING, MD, 02 - Automobile, 2004, NISSAN, BLUE, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
10:00:00, 4th district Wheaton, SPEEDING, DC, 01 - Motorcycle, 2007, SUBARU, BLUE LIGHT, Citation, Transportation Article, No, ASIAN, M, BURTONSVILLE, MD, MD, Q - Marked Laser
22:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2002, ACURA, BLUE, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
20:00:00, 3rd district Silver Spring, MINOR INFRACTION, MD, 02 - Automobile, 2006, DODGE, RED, Citation, Transportation Article, No, BLACK, F, SILVER SPRING, MD, DC, A - Marked Patrol
10:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2001, AUDI, GOLD, Citation, Transportation Article, No, BLACK, M, SILVER SPRING, MD, MD, A - Marked Patrol
20:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2005, ISUZU, SILVER, Citation, Transportation Article, No, WHITE, M, SILVER SPRING, MD, XX, A - Marked Patrol
14:00:00, 4th district Wheaton, DISOBEY TRAFFIC CONTROL, MD, 02 - Automobile, 2012, HONDA, GRAY, Warning, Transportation Article, No, WHITE, F, COLUMBIA, MD, MD, A - Marked Patrol
11:00:00, 1st district Rockville, IMPAIRED BY DRUGS OR ALCOHOL, MD, 02 - Automobile, 2001, FORD, BLUE DARK, Citation, Transportation Article, No, WHITE, M, ROCKVILLE, MD, MD, A - Marked Patrol
17:00:00, 4th district Wheaton, MINOR INFRACTION, DC, 28 - Other, 2001, CHEVROLET, WHITE, Citation, Transportation Article, No, BLACK, F, WASHINGTON, DC, MD, A - Marked Patrol
9:00:00, 6th district Gaithersburg / Montgomery Village, MINOR INFRACTION, MD, 02 - Automobile, 2003, FORD, SILVER, Citation, Transportation Article, No, WHITE, F, GAITHERSBURG, MD, MD, A - Marked Patrol
0:00:00, 5th district Germantown, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2006, DODG, RED, Citation, Transportation Article, No, BLACK, F, GERMANTOWN, MD, MD, A - Marked Patrol
8:00:00, 3rd district Silver Spring, PLATE VIOLATION, MD, 05 - Light Duty Truck, 2000, FORD, GOLD, Citation, Transportation Article, No, HISPANIC, M, ADELPHI, MD, MD, A - Marked Patrol
14:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2012, HONDA, GRAY, Warning, Transportation Article, No, WHITE, F, COLUMBIA, MD, MD, A - Marked Patrol
16:00:00, 1st district Rockville, PHONE RELATED, MD, 02 - Automobile, 2004, HOND, GREEN DK, Citation, Transportation Article, No, NATIVE AMERICAN, F, FREDERICK, MD, MD, A - Marked Patrol
13:00:00, 1st district Rockville, RECKLESS DRIVING, MD, 02 - Automobile, 2006, CHEVY, BLUE, Citation, Transportation Article, No, HISPANIC, M, SUITLAND, MD, MD, A - Marked Patrol
22:00:00, 2nd district Bethesda, VEHICLE OR EQUIPMENT VIOLATION, MA, 02 - Automobile, 2013, FORD, RED, Citation, Transportation Article, No, BLACK, F, ASHEVILLE, NC, MD, A - Marked Patrol
0:00:00, 3rd district Silver Spring, SPEEDING, MD, 02 - Automobile, 2004, MERZ, SILVER, Citation, Transportation Article, No, BLACK, M, BURTONSVILLE, MD, MD, A - Marked Patrol
